,treino,previsto
gamma1,[0.9440284133783025],[0.7975249290466309]
gamma2,[0.23455786830952863],[0.19051851332187653]
gamma3,[0.23739673346449208],[0.15692536532878876]
gamma4,[0.7348256957943416],[0.6093946695327759]
JIX,[-0.6374702733335573],[-0.566241979598999]
JIY,[0.3228610969904888],[0.40788817405700684]
JIZ,[-0.3308805936649999],[-0.41855543851852417]
JXI,[-0.6041207916749591],[-0.4926062226295471]
JYI,[-0.02096932190376899],[0.03513215109705925]
JZI,[-0.01193064178564951],[0.07402991503477097]
JXX,[-0.04045491970371362],[-0.026396920904517174]
JXY,[-0.08333777059837977],[-0.11094321310520172]
JXZ,[-0.47093939488950465],[-0.42949771881103516]
JYX,[-0.4923981294150117],[-0.35608112812042236]
JYY,[0.3837602007091041],[0.31831008195877075]
JYZ,[-0.35112371262750175],[-0.3099155128002167]
JZX,[0.34964114073581687],[0.16903522610664368]
JZY,[0.5743484076012979],[0.6903159618377686]
JZZ,[0.7318910951487247],[0.7076798677444458]
