,treino,previsto
gamma1,[0.3375473620472763],[0.3011521100997925]
gamma2,[0.4335188106185648],[0.3752317428588867]
gamma3,[0.14416802024761088],[0.16405591368675232]
gamma4,[0.7287254214522619],[0.7115785479545593]
JIX,[-0.01102512804113065],[0.15078255534172058]
JIY,[0.11338346029479829],[-0.01612599939107895]
JIZ,[0.6194855109905537],[0.4222263693809509]
JXI,[-0.358768861095224],[-0.32159650325775146]
JYI,[-0.35806504184041565],[-0.23682443797588348]
JZI,[0.38633367460551105],[0.25240620970726013]
JXX,[-0.02766565445920155],[-0.08470779657363892]
JXY,[-0.2813102593254373],[-0.2809426486492157]
JXZ,[-0.188999914209238],[-0.2593945562839508]
JYX,[-0.340400904802481],[-0.2817284166812897]
JYY,[-0.6648234377107922],[-0.4417322874069214]
JYZ,[0.26359431455016225],[0.3106444478034973]
JZX,[0.7875587270091329],[1.0605002641677856]
JZY,[0.3776271654931602],[0.44022536277770996]
JZZ,[0.2695593710882205],[0.29167404770851135]
