,treino,previsto
gamma1,[0.5277693445209781],[0.5511450171470642]
gamma2,[0.9678965934609308],[0.8420392274856567]
gamma3,[0.9345193264078987],[1.0034607648849487]
gamma4,[0.09292144624864485],[0.11673220247030258]
JIX,[0.7765361529049761],[0.9002008438110352]
JIY,[-0.20001120805797412],[-0.3352687358856201]
JIZ,[0.17724036554846423],[0.10466662794351578]
JXI,[0.7195733470855228],[0.8896731734275818]
JYI,[-0.5429215932707987],[-0.43266430497169495]
JZI,[0.03143456804703959],[0.07816331833600998]
JXX,[0.16746097114721215],[0.25042295455932617]
JXY,[0.8943990439534582],[0.8968823552131653]
JXZ,[-0.9356372202874645],[-0.8811085820198059]
JYX,[-0.8621126594669188],[-0.784923255443573]
JYY,[-0.35983168136833243],[-0.15107963979244232]
JYZ,[0.6501840361127005],[0.6568532586097717]
JZX,[0.6862991754840158],[0.8927356004714966]
JZY,[-0.729217640330404],[-0.8194889426231384]
JZZ,[0.8390800400871314],[0.892939031124115]
