,treino,previsto
gamma1,[0.041785415602753395],[0.04180517792701721]
gamma2,[0.7335413506775065],[0.7334079146385193]
gamma3,[0.1060683270342535],[0.10612784326076508]
gamma4,[0.3424554918369298],[0.34240204095840454]
JIX,[0.4833378712291465],[0.4832860231399536]
JIY,[0.881607766294431],[0.8814074397087097]
JIZ,[0.49480679370832537],[0.49523216485977173]
JXI,[0.8162851259228743],[0.8162180185317993]
JYI,[-0.7780454366399887],[-0.7779722213745117]
JZI,[0.15954636399993594],[0.15893329679965973]
JXX,[-0.1362653751785774],[-0.13639217615127563]
JXY,[-0.4690148425097873],[-0.46892833709716797]
JXZ,[0.7208183359380034],[0.7205228805541992]
JYX,[-0.34119700732639613],[-0.3412642180919647]
JYY,[0.9473411821310671],[0.9470193386077881]
JYZ,[-0.2774932061648101],[-0.2775508761405945]
JZX,[0.10724944842999884],[0.1075424775481224]
JZY,[0.5484521505152973],[0.5491390824317932]
JZZ,[0.5634961891752752],[0.562905490398407]
