,treino,previsto
gamma1,[0.5901527546316861],[0.5863604545593262]
gamma2,[0.6068757160405743],[0.6017823219299316]
gamma3,[0.9811690850890965],[0.9753027558326721]
gamma4,[0.7428108992904813],[0.7387015223503113]
JXX,[-0.3972357250361773],[-0.3937245011329651]
JXY,[0.6815276211230483],[0.6857107877731323]
JXZ,[-0.020560708179608644],[-0.018167514353990555]
JYX,[-0.8336387524805398],[-0.8337143063545227]
JYY,[0.6943414554288729],[0.6879157423973083]
JYZ,[-0.545152942348103],[-0.5402072668075562]
JZX,[0.5784393926365736],[0.5635509490966797]
JZY,[-0.8791840075310149],[-0.8762502074241638]
JZZ,[0.3181904168868892],[0.31374475359916687]
JIX,[-0.2588867178073859],[-0.24996143579483032]
JIY,[0.9003708718663839],[0.8944063782691956]
JIZ,[-0.5999070717600636],[-0.5722967982292175]
JXI,[-0.4060517541652038],[-0.401740163564682]
JYI,[-0.16375735637421673],[-0.16658876836299896]
JZI,[-0.5253895926232446],[-0.5301956534385681]
