,treino,previsto
gamma1,[0.9562050372570121],[0.9547533392906189]
gamma2,[0.25350600496212594],[0.2537858486175537]
gamma3,[0.8935407039073096],[0.8895793557167053]
gamma4,[0.8076368242952832],[0.7992212772369385]
JXX,[-0.48228923621984343],[-0.4762366712093353]
JXY,[0.2699918482069683],[0.2711004614830017]
JXZ,[-0.97974325274531],[-0.9758768677711487]
JYX,[-0.39591259040070836],[-0.3958100974559784]
JYY,[-0.32987329860456205],[-0.32588905096054077]
JYZ,[-0.7160989649343319],[-0.7158234715461731]
JZX,[0.4868285000638355],[0.4817154109477997]
JZY,[-0.3797834959301094],[-0.37741246819496155]
JZZ,[0.5784839871578018],[0.5710640549659729]
JIX,[-0.2769544501718497],[-0.2729983925819397]
JIY,[-0.039038668797412024],[-0.03777146711945534]
JIZ,[-0.16609474678867042],[-0.161325141787529]
JXI,[-0.10648149243215355],[-0.10218586772680283]
JYI,[-0.1809685401002077],[-0.18019603192806244]
JZI,[0.31541165278854155],[0.30840638279914856]
