,treino,previsto
gamma1,[0.32815001334865257],[0.32779622077941895]
gamma2,[0.2737581923538134],[0.27412402629852295]
gamma3,[0.6737605112059536],[0.6732810735702515]
gamma4,[0.9727359863624989],[0.9713155627250671]
JXX,[-0.849123527714404],[-0.847939133644104]
JXY,[-0.5949888037030053],[-0.5950300097465515]
JXZ,[-0.8521523054463589],[-0.850830078125]
JYX,[0.25641529719452016],[0.2551978528499603]
JYY,[0.6850666514970689],[0.6843348741531372]
JYZ,[0.2223887601504444],[0.22272047400474548]
JZX,[-0.555055593525728],[-0.5546287894248962]
JZY,[0.6900198748973474],[0.6889292001724243]
JZZ,[0.7430289704795401],[0.7422481179237366]
JIX,[-0.10972154968635439],[-0.10913816839456558]
JIY,[-0.4118230353222292],[-0.4112949073314667]
JIZ,[0.8188577481051011],[0.8161141276359558]
JXI,[-0.031387304368323043],[-0.030659522861242294]
JYI,[-0.8259080739809848],[-0.8247770071029663]
JZI,[0.4999159288187607],[0.49845096468925476]
