,treino,previsto
gamma1,[0.8133552610220813],[0.8213032484054565]
gamma2,[0.5073148980567306],[0.4947768449783325]
gamma3,[0.8356936602931708],[0.7872819304466248]
gamma4,[0.1828740263841231],[0.1874689757823944]
JIX,[0.598230738233454],[0.5812764763832092]
JIY,[-0.34818771187492725],[-0.31643760204315186]
JIZ,[-0.5190129698346531],[-0.5451447367668152]
JXI,[0.6451117387363627],[0.6282389760017395]
JYI,[-0.7698749260257931],[-0.8205260038375854]
JZI,[-0.047526449664778925],[-0.08150695264339447]
JXX,[0.11578945815114117],[0.1967642903327942]
JXY,[0.22266613301352445],[0.20053234696388245]
JXZ,[-0.7090570694820459],[-0.7588731646537781]
JYX,[0.2613011697101677],[0.2776063084602356]
JYY,[0.0012395531300626317],[0.12008057534694672]
JYZ,[0.7022376698246666],[0.6766077280044556]
JZX,[-0.9432975078310775],[-0.8360040783882141]
JZY,[0.9143518581561754],[0.9007565379142761]
JZZ,[-0.6546403051549412],[-0.6123297214508057]
