,treino,previsto
gamma1,[0.22199627351205975],[0.22202859818935394]
gamma2,[0.8090248481419567],[0.8089687824249268]
gamma3,[0.44702127627294486],[0.4470059871673584]
gamma4,[0.7724015287710279],[0.7723442912101746]
JXX,[0.47920496341231167],[0.478679358959198]
JXY,[0.37092763164172804],[0.3709653317928314]
JXZ,[0.1974549908787],[0.19760510325431824]
JYX,[0.9521627573684557],[0.9519788026809692]
JYY,[0.40583116852207146],[0.4055570960044861]
JYZ,[-0.314340722076323],[-0.313820481300354]
JZX,[-0.24010228897073405],[-0.23929965496063232]
JZY,[0.2672760341622098],[0.26717525720596313]
JZZ,[0.3840317846476238],[0.383362740278244]
JIX,[-0.8531466903953369],[-0.8523226976394653]
JIY,[0.1887238582724753],[0.18862387537956238]
JIZ,[0.9788939235548184],[0.9783676862716675]
JXI,[-0.31203169079243565],[-0.311630517244339]
JYI,[0.08794858485146739],[0.08817050606012344]
JZI,[-0.25131913562220887],[-0.2519821524620056]
