,treino,previsto
gamma1,[0.3493243355051877],[0.34899264574050903]
gamma2,[0.16679970202499006],[0.16715937852859497]
gamma3,[0.34767461274915756],[0.3474632501602173]
gamma4,[0.03029517373803181],[0.03019275702536106]
JXX,[-0.4732993977256994],[-0.4733421206474304]
JXY,[-0.601022697802895],[-0.6010855436325073]
JXZ,[-0.8905240506758743],[-0.8905555009841919]
JYX,[-0.6123952492363249],[-0.6125896573066711]
JYY,[-0.951628553680506],[-0.951631486415863]
JYZ,[0.38347605655689154],[0.383359432220459]
JZX,[-0.26866060598167785],[-0.2683873772621155]
JZY,[0.6311232813762566],[0.6312963366508484]
JZZ,[0.5213440527032356],[0.5213951468467712]
JIX,[-0.3524933083584687],[-0.3523501753807068]
JIY,[0.24005897043108937],[0.23982155323028564]
JIZ,[-0.9830400010208644],[-0.9828476905822754]
JXI,[0.9657155745444512],[0.9656134247779846]
JYI,[0.6443170123795019],[0.6442109942436218]
JZI,[0.9980395764003489],[0.9979895353317261]
