,treino,previsto
gamma1,[0.7547543800675904],[0.6427717804908752]
gamma2,[0.7663789974861774],[0.5740015506744385]
gamma3,[0.08742803931759291],[0.1002507284283638]
gamma4,[0.9927014610359678],[0.8663966059684753]
JIX,[-0.8329589576928287],[-0.5379891991615295]
JIY,[-0.6552513842656074],[-0.24470627307891846]
JIZ,[0.3676231008548627],[0.5831722617149353]
JXI,[-0.6772806584499753],[-0.4349696934223175]
JYI,[0.8984180459228328],[0.8548264503479004]
JZI,[0.6886560437412614],[1.0437161922454834]
JXX,[0.4847330814617574],[0.19606800377368927]
JXY,[-0.069108702867124],[-0.05570216104388237]
JXZ,[0.654012639158295],[0.6274368762969971]
JYX,[-0.5126541824952315],[-0.5430722236633301]
JYY,[0.2065909779120334],[0.5369070768356323]
JYZ,[-0.2588586539007094],[-0.30196240544319153]
JZX,[-0.019133266542065597],[-0.490683376789093]
JZY,[0.9278939782306672],[0.7106537818908691]
JZZ,[-0.5667219849454446],[-0.29851338267326355]
