,treino,previsto
gamma1,[0.21101029956774453],[0.21105141937732697]
gamma2,[0.8480765801722641],[0.8466814160346985]
gamma3,[0.7173017220824032],[0.7171222567558289]
gamma4,[0.07495132545320449],[0.07539781928062439]
JXX,[-0.4322994082024627],[-0.4313042461872101]
JXY,[-0.7645872688839439],[-0.7639421224594116]
JXZ,[-0.37792355037599856],[-0.37820717692375183]
JYX,[0.4869415856794128],[0.4862014949321747]
JYY,[-0.9284885689746154],[-0.9273683428764343]
JYZ,[0.24987511436094323],[0.24990801513195038]
JZX,[-0.7299776781859193],[-0.7303963899612427]
JZY,[0.5901424869311658],[0.590318500995636]
JZZ,[0.47393524876420434],[0.4749007225036621]
JIX,[-0.4562491712318184],[-0.45740455389022827]
JIY,[-0.02394358429818433],[-0.02398562990128994]
JIZ,[-0.8362413152576669],[-0.8365151882171631]
JXI,[-0.32253302601586054],[-0.32180991768836975]
JYI,[-0.855332784589292],[-0.8534442782402039]
JZI,[-0.9779272658402001],[-0.9773516654968262]
