,treino,previsto
gamma1,[0.9451939145048893],[0.6042855978012085]
gamma2,[0.4015909369106695],[0.13947786390781403]
gamma3,[0.998447005087021],[1.164730429649353]
gamma4,[0.0621927912524467],[0.1446135938167572]
JIX,[0.0439678194249864],[-0.2488417625427246]
JIY,[0.6133815542373582],[0.5834195613861084]
JIZ,[0.9209895486477535],[0.47145727276802063]
JXI,[-0.420749244471069],[-0.30488693714141846]
JYI,[0.5322148755959053],[0.08163190633058548]
JZI,[0.4084397336868253],[0.16025789082050323]
JXX,[0.3227661144476608],[0.4506555199623108]
JXY,[-0.7796759021655764],[-1.1412638425827026]
JXZ,[-0.9461264424189464],[-0.3350692689418793]
JYX,[-0.23165779091140504],[0.4422658383846283]
JYY,[0.4927903923327688],[0.10738073289394379]
JYZ,[-0.495232464973556],[-0.9244951605796814]
JZX,[0.003205341136067519],[0.08160761743783951]
JZY,[-0.3651298189085006],[-0.17496897280216217]
JZZ,[0.6926556182568482],[0.1354786455631256]
