,treino,previsto
gamma1,[0.6486196600598926],[0.6482131481170654]
gamma2,[0.3600039055970481],[0.3603017032146454]
gamma3,[0.7436517163788576],[0.7427593469619751]
gamma4,[0.3870233101693551],[0.3849876821041107]
JXX,[-0.012052371670506545],[-0.011948744766414165]
JXY,[-0.7209990500522725],[-0.7202612161636353]
JXZ,[-0.974270856363531],[-0.9730610847473145]
JYX,[-0.8303830380614758],[-0.8294690847396851]
JYY,[-0.4467194556101548],[-0.44632577896118164]
JYZ,[-0.6123969250196721],[-0.6118833422660828]
JZX,[0.1360202390272387],[0.13675351440906525]
JZY,[0.058337161073580335],[0.057227734476327896]
JZZ,[-0.6104254479830256],[-0.607552707195282]
JIX,[0.5203229566195489],[0.5208253860473633]
JIY,[0.027633204606499318],[0.027560601010918617]
JIZ,[0.9942043682387769],[0.9942225217819214]
JXI,[0.07844212328817135],[0.07636498659849167]
JYI,[0.8711112121391873],[0.8720185160636902]
JZI,[-0.7433546640431199],[-0.7428144812583923]
