,treino,previsto
gamma1,[0.1692370701348863],[0.16908195614814758]
gamma2,[0.3602371232890349],[0.3603269159793854]
gamma3,[0.44091632364843825],[0.44081753492355347]
gamma4,[0.2288147816548517],[0.2286219745874405]
JXX,[0.46768034181955564],[0.4678054451942444]
JXY,[0.45606486545824554],[0.4567447602748871]
JXZ,[0.7163732339305475],[0.7154790163040161]
JYX,[-0.9264151318174876],[-0.9261645674705505]
JYY,[-0.661415621972901],[-0.6607902646064758]
JYZ,[0.9939517430031608],[0.9936876893043518]
JZX,[0.4936040808612847],[0.49352526664733887]
JZY,[-0.47800393580086764],[-0.4776570796966553]
JZZ,[0.48488572323438395],[0.484727144241333]
JIX,[0.23428295333990445],[0.23419715464115143]
JIY,[0.7802771064051002],[0.78021639585495]
JIZ,[-0.0870255604078809],[-0.08671336621046066]
JXI,[0.42280951861583915],[0.4221072494983673]
JYI,[0.8739626067564656],[0.8733701109886169]
JZI,[0.041119655381228304],[0.0407482273876667]
