,treino,previsto
gamma1,[0.8987383567957395],[0.8007258176803589]
gamma2,[0.5675682084836022],[0.5322984457015991]
gamma3,[0.230046952051981],[0.226719468832016]
gamma4,[0.523269597544914],[0.4828070104122162]
JIX,[-0.2963074883442347],[-0.5670862197875977]
JIY,[-0.13962750801980395],[-0.14667779207229614]
JIZ,[-0.0926582728208516],[-0.24990639090538025]
JXI,[-0.31306051824349357],[-0.35837098956108093]
JYI,[0.024888729848817848],[-0.028945008292794228]
JZI,[-0.21516919708905635],[0.1851792186498642]
JXX,[-0.9181825549143148],[-0.905269205570221]
JXY,[-0.16293478520770655],[-0.16102461516857147]
JXZ,[-0.9526802754794608],[-0.9233713746070862]
JYX,[-0.7950883060600384],[-0.7403664588928223]
JYY,[-0.47238671865091586],[-0.5393952131271362]
JYZ,[0.9311461864746311],[0.8364570140838623]
JZX,[-0.036894444765783074],[-0.3153098523616791]
JZY,[0.09337554885649313],[0.2665379047393799]
JZZ,[0.8348075571017148],[0.7874946594238281]
