,treino,previsto
gamma1,[0.9815468966212771],[0.9802999496459961]
gamma2,[0.3455478009306905],[0.35646843910217285]
gamma3,[0.8061012059125073],[0.8159167170524597]
gamma4,[0.8892640936621313],[0.8218262791633606]
JIX,[-0.3425989589338041],[-0.40136903524398804]
JIY,[0.966427833152556],[0.9357986450195312]
JIZ,[0.918495070954692],[0.6373074650764465]
JXI,[0.8366488800851453],[0.9973956942558289]
JYI,[0.5798112643432451],[0.5540771484375]
JZI,[0.7501332473545428],[0.6672294735908508]
JXX,[-0.9991944506389123],[-0.991378903388977]
JXY,[0.253978106028669],[0.3718114495277405]
JXZ,[-0.5047147084859811],[-0.3542310297489166]
JYX,[0.4608889170341932],[0.3945111632347107]
JYY,[-0.13522108846137315],[-0.1337754875421524]
JYZ,[0.12017633420358953],[0.16548225283622742]
JZX,[0.08555013057215533],[-0.03974051773548126]
JZY,[0.1523239673353709],[0.10220029950141907]
JZZ,[0.6546823157371506],[0.5470653772354126]
