,treino,previsto
gamma1,[0.6556656514896784],[0.6565237045288086]
gamma2,[0.7707825372818101],[0.7936170101165771]
gamma3,[0.6486473098880531],[0.6542539596557617]
gamma4,[0.7519567103881644],[0.7531998157501221]
JIX,[0.8246867187194984],[0.7490071654319763]
JIY,[-0.011300505399674421],[-0.03193004056811333]
JIZ,[0.13160290901296068],[0.07364454120397568]
JXI,[-0.2934101986418025],[-0.27094823122024536]
JYI,[-0.7727670059828655],[-0.7686288952827454]
JZI,[-0.28923988122014976],[-0.3389433026313782]
JXX,[-0.654314601549209],[-0.6271979212760925]
JXY,[-0.7562164546869965],[-0.7737084031105042]
JXZ,[-0.6778506698956863],[-0.6700120568275452]
JYX,[-0.9340598937863975],[-0.9261124134063721]
JYY,[0.10681764632445323],[0.0678790733218193]
JYZ,[-0.7618314373676482],[-0.7133634686470032]
JZX,[0.24341659002924376],[0.19407790899276733]
JZY,[-0.26427903177630796],[-0.33570608496665955]
JZZ,[0.8135483283424336],[0.8270874619483948]
