,treino,previsto
gamma1,[0.4196168693608048],[0.3845910131931305]
gamma2,[0.7304536193560192],[0.7330887317657471]
gamma3,[0.4472075177512177],[0.40842998027801514]
gamma4,[0.17043578788226488],[0.15341633558273315]
JIX,[0.09623810762339824],[-0.16901828348636627]
JIY,[-0.3083363533238903],[-0.29883837699890137]
JIZ,[0.6897021771332552],[0.7346727848052979]
JXI,[-0.42280512918931357],[-0.4642287790775299]
JYI,[0.02069005261749912],[0.06254424154758453]
JZI,[-0.31237144182748366],[-0.22515805065631866]
JXX,[-0.16901214393001562],[-0.24281629920005798]
JXY,[0.9477175926021346],[0.8577132225036621]
JXZ,[-0.7925346218433929],[-0.7830384373664856]
JYX,[-0.11059342843000564],[-0.11077219247817993]
JYY,[-0.5503848671455052],[-0.6873839497566223]
JYZ,[-0.3008668707978617],[-0.26480767130851746]
JZX,[0.9974802210612592],[0.8210468292236328]
JZY,[-0.3414020699641964],[-0.4602137804031372]
JZZ,[0.21555557164949524],[0.014504402875900269]
