,treino,previsto
gamma1,[0.5901527546316861],[0.589884877204895]
gamma2,[0.6068757160405743],[0.6069779396057129]
gamma3,[0.9811690850890965],[0.9800206422805786]
gamma4,[0.7428108992904813],[0.7418914437294006]
JIX,[-0.2588867178073859],[-0.2589207589626312]
JIY,[0.9003708718663839],[0.8998681902885437]
JIZ,[-0.5999070717600636],[-0.5984960198402405]
JXI,[-0.4060517541652038],[-0.40545907616615295]
JYI,[-0.16375735637421673],[-0.16408908367156982]
JZI,[-0.5253895926232446],[-0.5247886180877686]
JXX,[-0.3972357250361773],[-0.3971264660358429]
JXY,[0.6815276211230483],[0.68202805519104]
JXZ,[-0.020560708179608644],[-0.0204404816031456]
JYX,[-0.8336387524805398],[-0.8337075114250183]
JYY,[0.6943414554288729],[0.693435788154602]
JYZ,[-0.545152942348103],[-0.5449445247650146]
JZX,[0.5784393926365736],[0.5775450468063354]
JZY,[-0.8791840075310149],[-0.8778889179229736]
JZZ,[0.3181904168868892],[0.3183754086494446]
