,treino,previsto
gamma1,[0.08532344272640013],[0.08538053929805756]
gamma2,[0.325643023919054],[0.32573696970939636]
gamma3,[0.34936194697036915],[0.349253386259079]
gamma4,[0.4912179714973479],[0.49106723070144653]
JIX,[-0.7105588947326631],[-0.7100906372070312]
JIY,[-0.02020534897708659],[-0.020192625001072884]
JIZ,[0.010200296225074235],[0.010450235567986965]
JXI,[0.9376978550041575],[0.9372823238372803]
JYI,[0.6239745196640374],[0.6236348748207092]
JZI,[0.5803349788037444],[0.5804601907730103]
JXX,[0.3600894847607672],[0.3599614202976227]
JXY,[-0.6868256663820986],[-0.6865901947021484]
JXZ,[0.826249436041292],[0.8259206414222717]
JYX,[-0.13303381992039798],[-0.13296467065811157]
JYY,[0.1655117547434255],[0.16527441143989563]
JYZ,[-0.8010491699310545],[-0.8007683157920837]
JZX,[-0.38565199732202915],[-0.38512322306632996]
JZY,[0.683555426225978],[0.6834625601768494]
JZZ,[-0.7514492797589896],[-0.7515190839767456]
