,treino,previsto
gamma1,[0.22323896460701453],[0.22253498435020447]
gamma2,[0.6274332224055893],[0.6234625577926636]
gamma3,[0.9477089424570057],[0.9413312077522278]
gamma4,[0.5771029486174987],[0.5716765522956848]
JXX,[-0.8840021504505864],[-0.8759688138961792]
JXY,[0.014871466378840514],[0.00812939926981926]
JXZ,[-0.9250086831160302],[-0.9212181568145752]
JYX,[-0.13270863267522826],[-0.13022352755069733]
JYY,[-0.8602891528507621],[-0.8541690707206726]
JYZ,[-0.8185739733122699],[-0.7995713353157043]
JZX,[-0.15096162171497207],[-0.1561703234910965]
JZY,[0.6537042493440761],[0.6482644081115723]
JZZ,[-0.7523960777007088],[-0.7402175664901733]
JIX,[-0.35233447033367526],[-0.3508513271808624]
JIY,[-0.6983016521509962],[-0.6914649605751038]
JIZ,[0.3018689460797075],[0.30197232961654663]
JXI,[-0.8551274266649145],[-0.8523238301277161]
JYI,[0.0717640086133784],[0.08346870541572571]
JZI,[-0.2686221661748289],[-0.25797176361083984]
