,treino,previsto
gamma1,[0.11559376141555855],[0.11550337076187134]
gamma2,[0.5168944758821384],[0.516994059085846]
gamma3,[0.9581608361848446],[0.9578664302825928]
gamma4,[0.7391495693118509],[0.7389117479324341]
JXX,[-0.8164267732816153],[-0.8163752555847168]
JXY,[0.5154739618114095],[0.5155372619628906]
JXZ,[-0.6973994850161125],[-0.6973176002502441]
JYX,[0.41312937860744503],[0.4129757881164551]
JYY,[0.44889865699678344],[0.44888198375701904]
JYZ,[0.5318855645166582],[0.5316263437271118]
JZX,[-0.11724448997139492],[-0.11709154397249222]
JZY,[0.7315447884951349],[0.7313644886016846]
JZZ,[0.9758178984400172],[0.9758439660072327]
JIX,[0.42468597565383703],[0.4247150421142578]
JIY,[0.6795994726237466],[0.6796166896820068]
JIZ,[-0.6348162260909651],[-0.6346483826637268]
JXI,[0.9965652550359014],[0.9966042637825012]
JYI,[-0.6118090425525051],[-0.6117912530899048]
JZI,[0.34177346053199664],[0.34172946214675903]
