,treino,previsto
gamma1,[0.37397978322450376],[0.37394386529922485]
gamma2,[0.3881118510774686],[0.38799235224723816]
gamma3,[0.6823688165291463],[0.6824735403060913]
gamma4,[0.15227653430017296],[0.1523466557264328]
JXX,[-0.23386483593564344],[-0.2336454540491104]
JXY,[0.3686172768546372],[0.36839330196380615]
JXZ,[0.07725826039666361],[0.0770176574587822]
JYX,[0.87675371205687],[0.8763801455497742]
JYY,[-0.021450084455786333],[-0.02126368321478367]
JYZ,[-0.15672141727468958],[-0.15640664100646973]
JZX,[0.22643212360750375],[0.22578328847885132]
JZY,[-0.5666153759864867],[-0.5663626790046692]
JZZ,[0.8039986310648337],[0.8038812875747681]
JIX,[-0.19204385011266734],[-0.19265395402908325]
JIY,[-0.5998491108501092],[-0.5995373129844666]
JIZ,[-0.6423953588267755],[-0.6421172022819519]
JXI,[-0.5031373629980624],[-0.5034403204917908]
JYI,[0.5197548730161559],[0.520209789276123]
JZI,[-0.4976979832495598],[-0.4968070089817047]
