,treino,previsto
gamma1,[0.597688556395288],[0.596286416053772]
gamma2,[0.5421165774770644],[0.5421259999275208]
gamma3,[0.5157541356479434],[0.5138027667999268]
gamma4,[0.9307106913239862],[0.9268684387207031]
JIX,[0.8272859451097823],[0.8224461674690247]
JIY,[-0.7250439608255377],[-0.7198833227157593]
JIZ,[0.11214027252682701],[0.10870188474655151]
JXI,[-0.033955024334235695],[-0.03448675945401192]
JYI,[0.9179608298470616],[0.9196410179138184]
JZI,[-0.23922049672899326],[-0.23991498351097107]
JXX,[-0.10699918374312611],[-0.10866565257310867]
JXY,[0.1547744383110674],[0.15324296057224274]
JXZ,[-0.23580587094563144],[-0.23740893602371216]
JYX,[0.8238095190865289],[0.8193899393081665]
JYY,[0.7571137578606488],[0.7503839731216431]
JYZ,[0.44747802913247137],[0.448868989944458]
JZX,[-0.8879859075596246],[-0.8854853510856628]
JZY,[0.9795089930244083],[0.978221595287323]
JZZ,[0.09779775817461123],[0.09344501793384552]
