,treino,previsto
gamma1,[0.6697331158548405],[0.5940091013908386]
gamma2,[0.968985475592904],[0.9132627248764038]
gamma3,[0.8927731180625529],[0.696156919002533]
gamma4,[0.9074960881017821],[0.9011783599853516]
JIX,[-0.5516290503053471],[-0.43342480063438416]
JIY,[0.8652805931946954],[0.6638996005058289]
JIZ,[0.8914872178362601],[1.1552257537841797]
JXI,[-0.9544828513835384],[-0.588570773601532]
JYI,[0.6938338920461884],[0.7552275657653809]
JZI,[0.42874637280803074],[0.2874516248703003]
JXX,[0.3597921523702974],[0.3499833345413208]
JXY,[-0.9788509022210652],[-0.6844874620437622]
JXZ,[0.6566237432499853],[0.811725914478302]
JYX,[-0.24347586207152738],[-0.34250709414482117]
JYY,[0.6131158903393255],[0.5389135479927063]
JYZ,[0.07210550155686524],[0.4794195592403412]
JZX,[0.5225812965223957],[0.6740949153900146]
JZY,[0.45724655065782316],[0.16204825043678284]
JZZ,[-0.32218083756748106],[-0.1283712536096573]
