,treino,previsto
gamma1,[0.15061642402352393],[0.14962010085582733]
gamma2,[0.6348606582851885],[0.6295246481895447]
gamma3,[0.8680453071432968],[0.8614081144332886]
gamma4,[0.5231812103833013],[0.5201156735420227]
JIX,[-0.5240707458162173],[-0.5205821990966797]
JIY,[0.08845845059190371],[0.08673863112926483]
JIZ,[-0.2600896669038415],[-0.2589821219444275]
JXI,[0.20784007719238895],[0.20292064547538757]
JYI,[0.25144060821610803],[0.24931417405605316]
JZI,[-0.8689422815203738],[-0.8635056614875793]
JXX,[-0.9736640168902517],[-0.9666781425476074]
JXY,[0.67493816419292],[0.6689013242721558]
JXZ,[-0.4812919713439847],[-0.48051950335502625]
JYX,[-0.5313380779066073],[-0.5286437273025513]
JYY,[0.9912896710209256],[0.9851883053779602]
JYZ,[-0.05947298495510411],[-0.05607656016945839]
JZX,[0.6729229025487775],[0.6686493754386902]
JZY,[-0.0472935826013301],[-0.0457875058054924]
JZZ,[0.2781362810883239],[0.27918216586112976]
