,treino,previsto
gamma1,[0.35803267961629326],[0.3465479910373688]
gamma2,[0.260402331953273],[0.23736059665679932]
gamma3,[0.8042812841588886],[0.7588085532188416]
gamma4,[0.6316639223416798],[0.5875756740570068]
JIX,[-0.7863429245966886],[-0.77097088098526]
JIY,[0.40517104797371095],[0.40494504570961]
JIZ,[0.30408404062855077],[0.2137780487537384]
JXI,[0.8807047791322358],[0.8610920310020447]
JYI,[-0.4577695468793537],[-0.49899014830589294]
JZI,[-0.48844897313392166],[-0.4402778148651123]
JXX,[0.4681187282893935],[0.4297506809234619]
JXY,[0.3169000364801515],[0.31302767992019653]
JXZ,[-0.39402405222328984],[-0.3363981246948242]
JYX,[0.36846625615391093],[0.3211740255355835]
JYY,[-0.2066527099339721],[-0.20757433772087097]
JYZ,[0.5550331757802247],[0.49426931142807007]
JZX,[-0.7632008602691229],[-0.7347915172576904]
JZY,[-0.5534677673755009],[-0.5387434959411621]
JZZ,[0.8029261725493977],[0.7670325636863708]
