,treino,previsto
gamma1,[0.9948195629497427],[0.9931480288505554]
gamma2,[0.9493954730932436],[0.9476324915885925]
gamma3,[0.5441770474293208],[0.5442823171615601]
gamma4,[0.4448541887258536],[0.4447946846485138]
JXX,[0.3394608028804418],[0.3374815285205841]
JXY,[-0.3837270848217116],[-0.3829794228076935]
JXZ,[0.21188833135692486],[0.2122410535812378]
JYX,[0.21360346728167579],[0.21301431953907013]
JYY,[0.16240803422400618],[0.16065609455108643]
JYZ,[-0.6832342594903889],[-0.6829067468643188]
JZX,[-0.13866071941746272],[-0.13830140233039856]
JZY,[-0.21293635958925727],[-0.21260111033916473]
JZZ,[0.4460241624749317],[0.4459797441959381]
JIX,[0.9120685437784988],[0.9116253852844238]
JIY,[0.8956549741186988],[0.8955221772193909]
JIZ,[-0.8868972645463826],[-0.8861896991729736]
JXI,[-0.8302560096821567],[-0.8287632465362549]
JYI,[0.6709977562588991],[0.6705370545387268]
JZI,[0.4719399781370466],[0.47229355573654175]
