,treino,previsto
gamma1,[0.15491558217844614],[0.15474359691143036]
gamma2,[0.217104494779929],[0.21718710660934448]
gamma3,[0.07331842499805508],[0.07341550290584564]
gamma4,[0.06350515136467705],[0.06342176347970963]
JIX,[0.0963156568326593],[0.09645714610815048]
JIY,[-0.7362170732482487],[-0.7361037135124207]
JIZ,[0.4230936845360489],[0.42311105132102966]
JXI,[-0.39549988816436876],[-0.3955768346786499]
JYI,[0.8766505495505419],[0.876796543598175]
JZI,[-0.6145633054693405],[-0.6146124005317688]
JXX,[0.5239700143912078],[0.5240716934204102]
JXY,[-0.6687169051968782],[-0.6685457229614258]
JXZ,[0.9321742923082421],[0.9322555661201477]
JYX,[0.7472167858088734],[0.7471699118614197]
JYY,[-0.7849608735281186],[-0.7848480343818665]
JYZ,[0.2986329081714134],[0.2986427843570709]
JZX,[-0.5639013087412308],[-0.5637980103492737]
JZY,[0.023200803347880772],[0.023305002599954605]
JZZ,[0.7006205396143421],[0.7006058096885681]
