,treino,previsto
gamma1,[0.7905476817951573],[0.7904496192932129]
gamma2,[0.1667763675050825],[0.16665297746658325]
gamma3,[0.30614199209589266],[0.30598098039627075]
gamma4,[0.6286784916754126],[0.6284509301185608]
JIX,[-0.3843864905324452],[-0.3840941786766052]
JIY,[0.15591575435007843],[0.15610960125923157]
JIZ,[-0.4687639291636485],[-0.46832552552223206]
JXI,[0.6157921028659785],[0.6155984997749329]
JYI,[-0.0655655579974792],[-0.06564457714557648]
JZI,[-0.3349603865251771],[-0.334570974111557]
JXX,[0.7935051924165137],[0.7934201955795288]
JXY,[0.5848239797390551],[0.5844930410385132]
JXZ,[0.7192273898749051],[0.719109296798706]
JYX,[0.33162747111383184],[0.33144256472587585]
JYY,[-0.6290803677731216],[-0.6290072798728943]
JYZ,[-0.22014295985639176],[-0.22018581628799438]
JZX,[-0.5211412662436052],[-0.5208380818367004]
JZY,[0.5862575754447799],[0.5863096117973328]
JZZ,[-0.9816317794849116],[-0.9809520840644836]
