,treino,previsto
gamma1,[0.752661321489852],[0.7523260116577148]
gamma2,[0.08640318215808296],[0.08640812337398529]
gamma3,[0.06123324013652631],[0.06108493357896805]
gamma4,[0.2552168722437148],[0.2552312910556793]
JIX,[0.057870765880824626],[0.05781285837292671]
JIY,[0.1714937094997233],[0.171280637383461]
JIZ,[0.6866524104671512],[0.686353862285614]
JXI,[0.7972892825291862],[0.7975396513938904]
JYI,[0.7643730549373535],[0.7640049457550049]
JZI,[-0.27060839601498476],[-0.2704024612903595]
JXX,[0.897680879601374],[0.8973739147186279]
JXY,[-0.15185093946021722],[-0.15143120288848877]
JXZ,[-0.3876324692199542],[-0.3878730535507202]
JYX,[-0.810934207081069],[-0.8106322288513184]
JYY,[0.02335624132357239],[0.023208674043416977]
JYZ,[-0.6903533027098527],[-0.6900580525398254]
JZX,[-0.45154086728282516],[-0.45166757702827454]
JZY,[0.22117069365781794],[0.22091393172740936]
JZZ,[0.5527549260102405],[0.552500307559967]
