,treino,previsto
gamma1,[0.49653521716587157],[0.4963214695453644]
gamma2,[0.8612924863730758],[0.8609743118286133]
gamma3,[0.3477168575425721],[0.3477627635002136]
gamma4,[0.6615424192381595],[0.6614804267883301]
JXX,[-0.05466902390511197],[-0.05439744144678116]
JXY,[0.3454622280497679],[0.34486791491508484]
JXZ,[0.7649625069950898],[0.7643839716911316]
JYX,[0.38404488297670647],[0.3841981887817383]
JYY,[-0.3087151482695474],[-0.3082059323787689]
JYZ,[0.7946470632001239],[0.7942609190940857]
JZX,[-0.366011218325637],[-0.3656163811683655]
JZY,[-0.8324319756419407],[-0.8322014212608337]
JZZ,[-0.4976318139645448],[-0.49684086441993713]
JIX,[-0.09830973170998192],[-0.0980815589427948]
JIY,[-0.12676086344783122],[-0.12628723680973053]
JIZ,[-0.91673110829594],[-0.915912389755249]
JXI,[0.5352545159169328],[0.5351186394691467]
JYI,[0.34691071289664666],[0.34693506360054016]
JZI,[0.341715081425054],[0.34129250049591064]
