,treino,previsto
gamma1,[0.6356198271421528],[0.6339917182922363]
gamma2,[0.3012944565249175],[0.3007872700691223]
gamma3,[0.30925941853405303],[0.3094125986099243]
gamma4,[0.49610056652766343],[0.49616530537605286]
JXX,[0.8176570464277362],[0.8167768120765686]
JXY,[-0.626974881004831],[-0.6243100166320801]
JXZ,[0.30345421888232527],[0.3031054437160492]
JYX,[0.23423455571393448],[0.232044517993927]
JYY,[0.00678767742209474],[0.006757723167538643]
JYZ,[0.9323959303949194],[0.9292072653770447]
JZX,[0.05653244973667082],[0.056080836802721024]
JZY,[-0.10949180599742303],[-0.10878206789493561]
JZZ,[0.8871223132747139],[0.8845445513725281]
JIX,[0.1406568462737463],[0.13941292464733124]
JIY,[0.2644659911575571],[0.2645827531814575]
JIZ,[0.634007719766547],[0.6292504072189331]
JXI,[-0.44541829110731035],[-0.4463106095790863]
JYI,[0.30371993601715563],[0.3043590784072876]
JZI,[0.7816219111185623],[0.782396137714386]
