,treino,previsto
gamma1,[0.46996047909566496],[0.4697670042514801]
gamma2,[0.07344097236025571],[0.07344520092010498]
gamma3,[0.5535311897079374],[0.5534419417381287]
gamma4,[0.37664963051624745],[0.37650272250175476]
JIX,[0.16151432986791336],[0.16134044528007507]
JIY,[-0.5885520020378399],[-0.5888684988021851]
JIZ,[0.28393873546227],[0.2855687737464905]
JXI,[0.8929708779032515],[0.8911417126655579]
JYI,[-0.9175870687900451],[-0.9168089032173157]
JZI,[-0.10120076827109403],[-0.10138395428657532]
JXX,[-0.2931088962646198],[-0.29296720027923584]
JXY,[-0.4241611986546143],[-0.4235755205154419]
JXZ,[0.7538488993092554],[0.7521843910217285]
JYX,[0.933461896331194],[0.9329195022583008]
JYY,[0.6077893468042093],[0.6073325872421265]
JYZ,[-0.1619387971769919],[-0.16139914095401764]
JZX,[0.7436744955183132],[0.7434508204460144]
JZY,[-0.79078137856082],[-0.7907733917236328]
JZZ,[-0.020704221524552313],[-0.021327586844563484]
