,treino,previsto
gamma1,[0.6820517412886784],[0.6859878301620483]
gamma2,[0.1929848757640874],[0.19237595796585083]
gamma3,[0.5536151654982843],[0.5644586086273193]
gamma4,[0.8051240498489732],[0.7971992492675781]
JIX,[0.586680167523326],[0.5850343704223633]
JIY,[0.6439080846394536],[0.6205012798309326]
JIZ,[-0.029930744138109366],[-0.006172617897391319]
JXI,[-0.47675703411068415],[-0.5052530169487]
JYI,[-0.999096570229858],[-1.0023632049560547]
JZI,[0.32563712576753523],[0.3191799521446228]
JXX,[-0.05949148587110997],[-0.07351254671812057]
JXY,[0.5194612701957861],[0.5653144121170044]
JXZ,[-0.2536792558523169],[-0.2745282053947449]
JYX,[0.5402796718759804],[0.487454891204834]
JYY,[-0.45460382865605853],[-0.49309152364730835]
JYZ,[0.6038309663252073],[0.6179257035255432]
JZX,[0.45964966524403206],[0.4503744840621948]
JZY,[-0.17198711766939323],[-0.13172456622123718]
JZZ,[0.07661043911055376],[0.06067860499024391]
