,treino,previsto
gamma1,[0.951939128259082],[0.951748788356781]
gamma2,[0.8467770172755084],[0.846637487411499]
gamma3,[0.37265643819973215],[0.37257835268974304]
gamma4,[0.8090952493694098],[0.8088876605033875]
JIX,[-0.5926591051578969],[-0.59282386302948]
JIY,[-0.814613156303337],[-0.814225971698761]
JIZ,[0.3189600046665215],[0.31923210620880127]
JXI,[0.17225884362757293],[0.17214065790176392]
JYI,[0.26881842145966495],[0.26872116327285767]
JZI,[-0.29030610911584054],[-0.28998708724975586]
JXX,[-0.0974703196240907],[-0.09744688123464584]
JXY,[0.7767386580946491],[0.7763248682022095]
JXZ,[0.635838140646408],[0.6357016563415527]
JYX,[-0.4705454932396085],[-0.47019466757774353]
JYY,[-0.4543397669530467],[-0.45407918095588684]
JYZ,[-0.8514402725273611],[-0.8514640927314758]
JZX,[0.4630963972794697],[0.46272388100624084]
JZY,[-0.9179128262695495],[-0.9176782369613647]
JZZ,[0.3581159954508317],[0.3581258952617645]
