,treino,previsto
gamma1,[0.6556656514896784],[0.6552817225456238]
gamma2,[0.7707825372818101],[0.7705897688865662]
gamma3,[0.6486473098880531],[0.6482938528060913]
gamma4,[0.7519567103881644],[0.7516942620277405]
JXX,[-0.654314601549209],[-0.6537711024284363]
JXY,[-0.7562164546869965],[-0.7554171085357666]
JXZ,[-0.6778506698956863],[-0.6773563623428345]
JYX,[-0.9340598937863975],[-0.9336954355239868]
JYY,[0.10681764632445323],[0.10650983452796936]
JYZ,[-0.7618314373676482],[-0.7604355812072754]
JZX,[0.24341659002924376],[0.2429916262626648]
JZY,[-0.26427903177630796],[-0.26448163390159607]
JZZ,[0.8135483283424336],[0.8133589625358582]
JIX,[0.8246867187194984],[0.8240536451339722]
JIY,[-0.011300505399674421],[-0.01087640505284071]
JIZ,[0.13160290901296068],[0.13084091246128082]
JXI,[-0.2934101986418025],[-0.29305291175842285]
JYI,[-0.7727670059828655],[-0.7716987729072571]
JZI,[-0.28923988122014976],[-0.2882002294063568]
