,treino,previsto
gamma1,[0.6552766031176774],[0.7105796337127686]
gamma2,[0.7255780591443041],[0.713066816329956]
gamma3,[0.6832371539307494],[0.7040277123451233]
gamma4,[0.546362446652179],[0.5714411735534668]
JIX,[-0.9148685728348462],[-0.9322134852409363]
JIY,[0.1793729008033076],[0.1468849778175354]
JIZ,[-0.961378377305627],[-1.0357288122177124]
JXI,[0.028252278584538937],[-0.14321362972259521]
JYI,[0.9532922726476154],[0.9852755069732666]
JZI,[-0.4195063861588373],[-0.5210521221160889]
JXX,[0.9484396940028381],[0.829115092754364]
JXY,[0.2720623438569263],[0.17785872519016266]
JXZ,[0.7679741736944607],[0.6755242347717285]
JYX,[-0.9606587459739078],[-0.9874048829078674]
JYY,[0.4712879831394312],[0.3091490566730499]
JYZ,[0.03340840209097817],[0.06991007924079895]
JZX,[0.2086912300114061],[0.2579280436038971]
JZY,[-0.24404081108889275],[-0.223972350358963]
JZZ,[0.953946770859208],[0.7963398694992065]
