,treino,previsto
gamma1,[0.5123190504571955],[0.5117056369781494]
gamma2,[0.7944608177634946],[0.7935003042221069]
gamma3,[0.6249799602888791],[0.6222633719444275]
gamma4,[0.8248125234140684],[0.8197594881057739]
JIX,[-0.24607539521922805],[-0.2496337592601776]
JIY,[0.8535770154526414],[0.84573894739151]
JIZ,[0.6868934782644844],[0.667448878288269]
JXI,[-0.5719084600959132],[-0.5741013288497925]
JYI,[0.7434162244908751],[0.7399896383285522]
JZI,[0.2729234915013832],[0.26015496253967285]
JXX,[-0.9152157476835985],[-0.9116297364234924]
JXY,[0.9059441202489178],[0.9004390239715576]
JXZ,[-0.4886326635670657],[-0.4894380271434784]
JYX,[-0.388198039461112],[-0.3904918432235718]
JYY,[-0.15183968698754158],[-0.1490572839975357]
JYZ,[0.17702802805051898],[0.17464685440063477]
JZX,[-0.7512167010322528],[-0.7506413459777832]
JZY,[0.37335460974244605],[0.3663365840911865]
JZZ,[0.6644810467531526],[0.6541802883148193]
