,treino,previsto
gamma1,[0.8910014249020605],[0.890188992023468]
gamma2,[0.7256231705114251],[0.7246262431144714]
gamma3,[0.6030415461917914],[0.6028245687484741]
gamma4,[0.12576437488319592],[0.1257922351360321]
JIX,[0.463062260800422],[0.4628644585609436]
JIY,[0.8281235810354926],[0.8277493715286255]
JIZ,[-0.9253401087353526],[-0.9242907166481018]
JXI,[-0.9912169497951127],[-0.9904481172561646]
JYI,[0.9869002798407656],[0.9859821796417236]
JZI,[-0.3629632766081221],[-0.3629188537597656]
JXX,[-0.6067349693132549],[-0.6065003275871277]
JXY,[-0.0025512448825091294],[-0.0028079571202397346]
JXZ,[0.102887313876878],[0.10295715928077698]
JYX,[0.4785514826590247],[0.47841376066207886]
JYY,[0.2172048114281706],[0.2165895253419876]
JYZ,[0.08980451445275595],[0.08994908630847931]
JZX,[0.512200023491431],[0.5119922161102295]
JZY,[-0.4773501526471249],[-0.47753676772117615]
JZZ,[-0.06524146499333172],[-0.06440658867359161]
