,treino,previsto
gamma1,[0.9948195629497427],[0.9936869740486145]
gamma2,[0.9493954730932436],[0.9483528137207031]
gamma3,[0.5441770474293208],[0.5440552830696106]
gamma4,[0.4448541887258536],[0.44480735063552856]
JIX,[0.9120685437784988],[0.911511242389679]
JIY,[0.8956549741186988],[0.8952528834342957]
JIZ,[-0.8868972645463826],[-0.886553943157196]
JXI,[-0.8302560096821567],[-0.8293600678443909]
JYI,[0.6709977562588991],[0.6705611348152161]
JZI,[0.4719399781370466],[0.4720800817012787]
JXX,[0.3394608028804418],[0.3383772075176239]
JXY,[-0.3837270848217116],[-0.38340872526168823]
JXZ,[0.21188833135692486],[0.21171337366104126]
JYX,[0.21360346728167579],[0.21356530487537384]
JYY,[0.16240803422400618],[0.16141563653945923]
JYZ,[-0.6832342594903889],[-0.6830182075500488]
JZX,[-0.13866071941746272],[-0.1384875476360321]
JZY,[-0.21293635958925727],[-0.21250207722187042]
JZZ,[0.4460241624749317],[0.44585683941841125]
