,treino,previsto
gamma1,[0.6552766031176774],[0.6553307771682739]
gamma2,[0.7255780591443041],[0.7255662679672241]
gamma3,[0.6832371539307494],[0.6839714646339417]
gamma4,[0.546362446652179],[0.5462417602539062]
JXX,[0.9484396940028381],[0.9483464956283569]
JXY,[0.2720623438569263],[0.2713318467140198]
JXZ,[0.7679741736944607],[0.7671696543693542]
JYX,[-0.9606587459739078],[-0.9605124592781067]
JYY,[0.4712879831394312],[0.47119900584220886]
JYZ,[0.03340840209097817],[0.03323550149798393]
JZX,[0.2086912300114061],[0.20877400040626526]
JZY,[-0.24404081108889275],[-0.24376362562179565]
JZZ,[0.953946770859208],[0.9538443088531494]
JIX,[-0.9148685728348462],[-0.9151498675346375]
JIY,[0.1793729008033076],[0.1793723851442337]
JIZ,[-0.961378377305627],[-0.9603651165962219]
JXI,[0.028252278584538937],[0.027477337047457695]
JYI,[0.9532922726476154],[0.952960729598999]
JZI,[-0.4195063861588373],[-0.4196814298629761]
