,treino,previsto
gamma1,[0.2356150800222051],[0.23578298091888428]
gamma2,[0.17464896550344733],[0.1747664213180542]
gamma3,[0.4244121561757058],[0.4242328405380249]
gamma4,[0.9777111756227775],[0.977634847164154]
JXX,[-0.9317073426318694],[-0.931012749671936]
JXY,[-0.7054176645697114],[-0.7048866152763367]
JXZ,[0.3028950750933861],[0.30298912525177]
JYX,[0.5443779477967157],[0.5439091324806213]
JYY,[-0.6226038497325039],[-0.6219416260719299]
JYZ,[0.3931749682300858],[0.39310896396636963]
JZX,[-0.24234069920584478],[-0.24205102026462555]
JZY,[0.09185539200009729],[0.09149832278490067]
JZZ,[0.6680002796644271],[0.6685924530029297]
JIX,[0.6289562908956208],[0.6288278102874756]
JIY,[-0.8079541131822325],[-0.8077723979949951]
JIZ,[0.8487886289478179],[0.8487030863761902]
JXI,[0.46084424662008483],[0.46073922514915466]
JYI,[-0.4853199609607668],[-0.4857286512851715]
JZI,[-0.14503240733877742],[-0.14539891481399536]
