,treino,previsto
gamma1,[0.7905476817951573],[0.7640141248703003]
gamma2,[0.1667763675050825],[0.19211043417453766]
gamma3,[0.30614199209589266],[0.2732558846473694]
gamma4,[0.6286784916754126],[0.6032114624977112]
JIX,[-0.3843864905324452],[-0.3611164093017578]
JIY,[0.15591575435007843],[0.255225270986557]
JIZ,[-0.4687639291636485],[-0.42166194319725037]
JXI,[0.6157921028659785],[0.5237365365028381]
JYI,[-0.0655655579974792],[-0.1325451135635376]
JZI,[-0.3349603865251771],[-0.2287030965089798]
JXX,[0.7935051924165137],[0.763493001461029]
JXY,[0.5848239797390551],[0.5092081427574158]
JXZ,[0.7192273898749051],[0.6701339483261108]
JYX,[0.33162747111383184],[0.24718554317951202]
JYY,[-0.6290803677731216],[-0.6725941896438599]
JYZ,[-0.22014295985639176],[-0.24586690962314606]
JZX,[-0.5211412662436052],[-0.5424776673316956]
JZY,[0.5862575754447799],[0.6538543105125427]
JZZ,[-0.9816317794849116],[-0.8461477756500244]
