,treino,previsto
gamma1,[0.15715716159662585],[0.15734544396400452]
gamma2,[0.23801220246653276],[0.2379557192325592]
gamma3,[0.11094752797801466],[0.11097445338964462]
gamma4,[0.5062690516689823],[0.5059179067611694]
JIX,[-0.0739852843699571],[-0.07340622693300247]
JIY,[-0.2533761372099159],[-0.2531333267688751]
JIZ,[-0.7229211749710895],[-0.7223337292671204]
JXI,[0.7331236999726827],[0.7329259514808655]
JYI,[-0.9871298918377533],[-0.9871368408203125]
JZI,[0.005564160104416738],[0.005744358524680138]
JXX,[0.7965959400638762],[0.7962296009063721]
JXY,[-0.838370705633998],[-0.8383811116218567]
JXZ,[0.10854093635657214],[0.10829189419746399]
JYX,[0.2333000853672369],[0.2332005798816681]
JYY,[-0.9182084690303769],[-0.9182294011116028]
JYZ,[-0.2419607912091286],[-0.24148914217948914]
JZX,[0.4069607845874941],[0.40613019466400146]
JZY,[-0.09595815909994854],[-0.0959390178322792]
JZZ,[0.4501307371644181],[0.4499565362930298]
