,treino,previsto
gamma1,[0.11290250837191795],[0.11302084475755692]
gamma2,[0.5283496285730391],[0.5282445549964905]
gamma3,[0.8586548576898659],[0.8573579788208008]
gamma4,[0.7976692295510386],[0.795709490776062]
JXX,[-0.3221938636021444],[-0.32239270210266113]
JXY,[0.2789912288854657],[0.27828550338745117]
JXZ,[0.8000753853551041],[0.7985020875930786]
JYX,[-0.8560194986251837],[-0.8545372486114502]
JYY,[0.12183085780051806],[0.12023955583572388]
JYZ,[-0.4719160020823525],[-0.471861869096756]
JZX,[0.31134434749686246],[0.30994758009910583]
JZY,[0.24676066182700374],[0.24671007692813873]
JZZ,[-0.9085213503711735],[-0.906257152557373]
JIX,[-0.170512001382642],[-0.16933201253414154]
JIY,[-0.424599654760373],[-0.4237733781337738]
JIZ,[0.6894246819607532],[0.6838797330856323]
JXI,[-0.11245795401256231],[-0.11364290118217468]
JYI,[0.05745311741676429],[0.05662137642502785]
JZI,[0.10251839349884273],[0.10391424596309662]
