,treino,previsto
gamma1,[0.6489745531369242],[0.6463755965232849]
gamma2,[0.9009004917506227],[0.988433837890625]
gamma3,[0.11320596465314436],[0.1002349704504013]
gamma4,[0.46906904778216374],[0.40648484230041504]
JXX,[0.24580338977940386],[0.2656598687171936]
JXY,[0.4835739785214588],[0.45868995785713196]
JXZ,[0.5903871311313933],[0.6593539714813232]
JYX,[0.8849005675541006],[0.8572124242782593]
JYY,[0.4797971494798614],[0.4917358160018921]
JYZ,[0.844649993330834],[0.8879539966583252]
JZX,[-0.9419895434327705],[-0.9248966574668884]
JZY,[-0.0687546912437893],[-0.06029609218239784]
JZZ,[0.8867134339966274],[0.9230345487594604]
