,treino,previsto
gamma1,[0.5764279589751974],[0.5396291613578796]
gamma2,[0.7812095675548225],[0.7415106892585754]
gamma3,[0.6615809723574216],[0.6745592951774597]
gamma4,[0.839298017459614],[0.8267688751220703]
JXX,[-0.23795862000845713],[-0.3141002058982849]
JXY,[-0.5385616273790497],[-0.6605662703514099]
JXZ,[-0.6679265513717296],[-0.6326767206192017]
JYX,[0.8276668695454259],[0.9495561122894287]
JYY,[0.155878050571864],[0.04997728392481804]
JYZ,[0.38026531463053437],[0.3540804386138916]
JZX,[0.10611895139196825],[0.09723085165023804]
JZY,[-0.2329118720894543],[-0.29859524965286255]
JZZ,[0.46324841325362565],[0.41632962226867676]
