,treino,previsto
gamma1,[0.7929768725199526],[0.8305978775024414]
gamma2,[0.09412345622921847],[0.08133134245872498]
gamma3,[0.3034012626245255],[0.3085956275463104]
gamma4,[0.0906705374918394],[0.0869269073009491]
JXX,[-0.09524089298036276],[-0.08346012979745865]
JXY,[0.11954477216099191],[0.15645894408226013]
JXZ,[0.8484211680474587],[0.864565372467041]
JYX,[-0.06869985980045334],[-0.1356980800628662]
JYY,[0.01568254612454223],[0.005861613899469376]
JYZ,[0.1747696576997939],[0.20989081263542175]
JZX,[-0.6306793122902468],[-0.6178855299949646]
JZY,[0.023817278083611004],[-0.00023126656014937907]
JZZ,[0.25976544043360383],[0.32391828298568726]
