,treino,previsto
gamma1,[0.444573573873013],[0.46206313371658325]
gamma2,[0.2210391731572191],[0.22601933777332306]
gamma3,[0.45503295884771644],[0.4397609829902649]
gamma4,[0.024766967489568525],[0.015695160254836082]
JXX,[0.8497305032518905],[0.8796321153640747]
JXY,[0.8972115559863543],[0.8892208337783813]
JXZ,[0.7848666880971586],[0.745602011680603]
JYX,[-0.8328986463386328],[-0.8278254270553589]
JYY,[0.18405445377147056],[0.19255244731903076]
JYZ,[-0.15250518353007725],[-0.15972402691841125]
JZX,[0.06017602023601287],[0.058168649673461914]
JZY,[-0.7393941175050389],[-0.7619109749794006]
JZZ,[-0.6160056849214146],[-0.628346860408783]
