,treino,previsto
gamma1,[0.9600263501514082],[0.9223853349685669]
gamma2,[0.020403045679433296],[0.0460791178047657]
gamma3,[0.013040577948985943],[0.011923149228096008]
gamma4,[0.4360070478690712],[0.39556723833084106]
JXX,[0.09360310707326613],[0.05497051030397415]
JXY,[-0.751762199047689],[-0.7264835238456726]
JXZ,[-0.439812774919055],[-0.4357728958129883]
JYX,[-0.13859556840738407],[-0.13443522155284882]
JYY,[-0.9662104295599947],[-0.8615033626556396]
JYZ,[-0.0036095623537208965],[-0.05833197385072708]
JZX,[0.9040597871742617],[0.8780742883682251]
JZY,[-0.14288133986122675],[-0.1287289261817932]
JZZ,[0.6680513959234107],[0.6565112471580505]
