,treino,previsto
gamma1,[0.23174148998607602],[0.19511792063713074]
gamma2,[0.9594850618366995],[0.8642653822898865]
gamma3,[0.3194518385537368],[0.3045820891857147]
gamma4,[0.6011422885889965],[0.637310802936554]
JXX,[0.9164187596345457],[0.866518497467041]
JXY,[-0.7192628198472104],[-0.6705386638641357]
JXZ,[-0.9527677057223489],[-0.7590891122817993]
JYX,[0.997261307345829],[0.97916579246521]
JYY,[-0.6314927085942939],[-0.5411893129348755]
JYZ,[-0.75881587356935],[-0.9100286364555359]
JZX,[0.3028424811158388],[0.3419034779071808]
JZY,[-0.3087103248748666],[-0.2568621039390564]
JZZ,[0.7791018795916058],[0.8659887909889221]
