,treino,previsto
gamma1,[0.6282076485972601],[0.5954298377037048]
gamma2,[0.8425333257485345],[0.8323239088058472]
gamma3,[0.6111943800752222],[0.6332298517227173]
gamma4,[0.222472203237136],[0.21119560301303864]
JXX,[-0.10972154968635439],[-0.0795472264289856]
JXY,[-0.4118230353222292],[-0.41133934259414673]
JXZ,[0.8188577481051011],[0.7564939856529236]
JYX,[-0.031387304368323043],[-0.030071910470724106]
JYY,[-0.8259080739809848],[-0.7779986262321472]
JYZ,[0.4999159288187607],[0.5048795938491821]
JZX,[-0.849123527714404],[-0.8795838356018066]
JZY,[-0.5949888037030053],[-0.6132600903511047]
JZZ,[-0.8521523054463589],[-0.8991044163703918]
