,treino,previsto
gamma1,[0.7065646893037225],[0.7002453804016113]
gamma2,[0.7244493284983917],[0.729183554649353]
gamma3,[0.7659427822583291],[0.7586895227432251]
gamma4,[0.44137775501430254],[0.461645245552063]
JXX,[0.42468597565383703],[0.5089475512504578]
JXY,[0.6795994726237466],[0.6511945128440857]
JXZ,[-0.6348162260909651],[-0.6469327807426453]
JYX,[0.9965652550359014],[0.9824768304824829]
JYY,[-0.6118090425525051],[-0.536574125289917]
JYZ,[0.34177346053199664],[0.3521885573863983]
JZX,[-0.8164267732816153],[-0.8394455313682556]
JZY,[0.5154739618114095],[0.515967071056366]
JZZ,[-0.6973994850161125],[-0.5997444987297058]
