,treino,previsto
gamma1,[0.2669633158304182],[0.2625298798084259]
gamma2,[0.3294786484694515],[0.32477858662605286]
gamma3,[0.7265968271185355],[0.693228542804718]
gamma4,[0.47305066131356854],[0.4494457542896271]
JXX,[0.2789473894406407],[0.26161372661590576]
JXY,[-0.14195803173618882],[-0.13331720232963562]
JXZ,[0.44859764131257807],[0.5074447989463806]
JYX,[-0.8675370608806985],[-0.8000555634498596]
JYY,[0.39572582339265283],[0.3801548182964325]
JYZ,[-0.25013652378796336],[-0.2671664357185364]
JZX,[0.2160727927839059],[0.2327001541852951]
JZY,[-0.6598174185959966],[-0.6383616328239441]
JZZ,[-0.31086587417068134],[-0.27966687083244324]
