,treino,previsto
gamma1,[0.032970053106801234],[0.031195711344480515]
gamma2,[0.5534088231622266],[0.572948157787323]
gamma3,[0.11908428131617588],[0.1195240318775177]
gamma4,[0.6217082950146219],[0.6081627011299133]
JXX,[0.8246867187194984],[0.8834924101829529]
JXY,[-0.011300505399674421],[0.01578412763774395]
JXZ,[0.13160290901296068],[0.10875145345926285]
JYX,[-0.2934101986418025],[-0.3133878707885742]
JYY,[-0.7727670059828655],[-0.7652572393417358]
JYZ,[-0.28923988122014976],[-0.16077356040477753]
JZX,[-0.654314601549209],[-0.6775693297386169]
JZY,[-0.7562164546869965],[-0.8044695854187012]
JZZ,[-0.6778506698956863],[-0.5946304798126221]
