,treino,previsto
gamma1,[0.7434707928397064],[0.7215900421142578]
gamma2,[0.0357557155126923],[0.04916958510875702]
gamma3,[0.6249375571804716],[0.5951322317123413]
gamma4,[0.13501116090704035],[0.149881973862648]
JXX,[-0.4562491712318184],[-0.43333226442337036]
JXY,[-0.02394358429818433],[-0.029571153223514557]
JXZ,[-0.8362413152576669],[-0.8160925507545471]
JYX,[-0.32253302601586054],[-0.3322908282279968]
JYY,[-0.855332784589292],[-0.8473657965660095]
JYZ,[-0.9779272658402001],[-0.9997673630714417]
JZX,[-0.4322994082024627],[-0.45249494910240173]
JZY,[-0.7645872688839439],[-0.7183775305747986]
JZZ,[-0.37792355037599856],[-0.3706786632537842]
