,treino,previsto
gamma1,[0.4447032857849972],[0.43054208159446716]
gamma2,[0.22480756642724742],[0.26098740100860596]
gamma3,[0.34956656460106916],[0.3342326879501343]
gamma4,[0.9987401105306296],[0.8141202926635742]
JXX,[0.09623810762339824],[0.07779346406459808]
JXY,[-0.3083363533238903],[-0.3840600550174713]
JXZ,[0.6897021771332552],[0.643332839012146]
JYX,[-0.42280512918931357],[-0.27075350284576416]
JYY,[0.02069005261749912],[-0.004014166072010994]
JYZ,[-0.31237144182748366],[-0.2906873822212219]
JZX,[-0.16901214393001562],[-0.19694511592388153]
JZY,[0.9477175926021346],[0.830763578414917]
JZZ,[-0.7925346218433929],[-0.7352888584136963]
