,treino,previsto
gamma1,[0.039740932475050506],[0.06397633999586105]
gamma2,[0.17677089786513922],[0.1196703165769577]
gamma3,[0.034987875506352184],[0.007178096566349268]
gamma4,[0.43946128473533685],[0.4518233835697174]
JXX,[-0.8504124862537785],[-0.9977222084999084]
JXY,[0.5320014716444283],[0.4029015004634857]
JXZ,[0.944187335187751],[1.062242031097412]
JYX,[-0.16941362221762857],[-0.17110125720500946]
JYY,[0.889752232974109],[0.9200533032417297]
JYZ,[-0.1410672442944536],[-0.026175502687692642]
JZX,[0.24322790321746246],[0.21719412505626678]
JZY,[0.8389083130549975],[0.6877455115318298]
JZZ,[-0.5924918257624066],[-0.666357159614563]
