,treino,previsto
gamma1,[0.7929768725199526],[0.8121700882911682]
gamma2,[0.09412345622921847],[0.08789550513029099]
gamma3,[0.3034012626245255],[0.30580347776412964]
gamma4,[0.0906705374918394],[0.0886821523308754]
JXX,[-0.09524089298036276],[-0.08928830176591873]
JXY,[0.11954477216099191],[0.1384459137916565]
JXZ,[0.8484211680474587],[0.8564777970314026]
JYX,[-0.06869985980045334],[-0.10246817767620087]
JYY,[0.01568254612454223],[0.011102127842605114]
JYZ,[0.1747696576997939],[0.19211848080158234]
JZX,[-0.6306793122902468],[-0.6239813566207886]
JZY,[0.023817278083611004],[0.01161743514239788]
JZZ,[0.25976544043360383],[0.2922993004322052]
