,treino,previsto
gamma1,[0.5137132085026757],[0.5229596495628357]
gamma2,[0.989492910377551],[0.990829586982727]
gamma3,[0.6935102614314381],[0.6949959397315979]
gamma4,[0.37842657112328093],[0.32009202241897583]
JXX,[-0.1829282414910125],[-0.07640954852104187]
JXY,[0.0839440182091924],[0.23206795752048492]
JXZ,[0.7240732329585464],[0.6590114235877991]
JYX,[-0.6466687116091123],[-0.8206327557563782]
JYY,[-0.5496809588437066],[-0.4585917592048645]
JYZ,[-0.9418054934637778],[-0.7820172309875488]
JZX,[-0.7666989331142724],[-0.6741738319396973]
JZY,[-0.9823887482258662],[-0.9976238012313843]
JZZ,[-0.6866193298332723],[-0.6289449334144592]
