,treino,previsto
gamma1,[0.46153301006262504],[0.47547826170921326]
gamma2,[0.9934850076016687],[0.920597493648529]
gamma3,[0.9925719941586278],[0.8121204376220703]
gamma4,[0.24267553557344324],[0.21247629821300507]
JXX,[0.07816312921162116],[0.10191420465707779]
JXY,[-0.42160711272055895],[-0.365073561668396]
JXZ,[-0.9399261828977459],[-0.9276676774024963]
JYX,[0.3072715077855237],[0.25613921880722046]
JYY,[-0.5799826089005378],[-0.48615768551826477]
JYZ,[-0.48544605004078156],[-0.4574662446975708]
JZX,[-0.20560347473354512],[-0.21025265753269196]
JZY,[0.2831563075493455],[0.25908809900283813]
JZZ,[0.9776224208074429],[0.887770414352417]
