,treino,previsto
gamma1,[0.0852413172296076],[0.08340923488140106]
gamma2,[0.15331752856953773],[0.12862810492515564]
gamma3,[0.8252738498040315],[0.8709821701049805]
gamma4,[0.9797228526139108],[1.0082719326019287]
JXX,[-0.004926862482795391],[-0.038984671235084534]
JXY,[-0.4676525538549188],[-0.4771433174610138]
JXZ,[0.27482232288738184],[0.2420194447040558]
JYX,[-0.5150404916324747],[-0.5337308645248413]
JYY,[-0.053662840025089587],[-0.046247486025094986]
JYZ,[0.9406722982235067],[0.9383093118667603]
JZX,[-0.8296238699780065],[-0.8625177145004272]
JZY,[-0.36524216496358974],[-0.3950711190700531]
JZZ,[0.35288790697896677],[0.32651185989379883]
